id,product,city,latitude,longitude,price
485,Petrol,KORUKONDA,17.169,81.829,100.34
486,Diesel,KORUKONDA,17.169,81.829,85.33
487,Petrol,KOVVURU,17.022,81.724,100.35
488,Diesel,KOVVURU,17.022,81.724,85.28
489,Petrol,KUMARADEVAM,17.074,81.702,100.35
490,Diesel,KUMARADEVAM,17.074,81.702,85.28
491,Petrol,RAVULAPALEM,16.761,81.842,100.35
492,Diesel,RAVULAPALEM,16.761,81.842,85.34
493,Petrol,POLAMURU,16.922,81.962,100.35
494,Diesel,POLAMURU,16.922,81.962,85.2
495,Petrol,REVENDRAPADU,16.407,80.622,103.25
496,Diesel,REVENDRAPADU,16.407,80.622,89.38
497,Petrol,MUTLURU,16.161,80.479,103.27
498,Diesel,MUTLURU,16.161,80.479,89.45
499,Petrol,SANGADIGUNTA,16.281,80.455,103.27
500,Diesel,SANGADIGUNTA,16.281,80.455,89.45
501,Petrol,SIRIPURAM,16.396,80.292,103.27
502,Diesel,SIRIPURAM,16.396,80.292,89.45
503,Petrol,PRATHIPADU 4049,16.177,80.33,103.64
504,Diesel,PRATHIPADU 4049,16.177,80.33,89.66
505,Petrol,TADEPALLI,16.471,80.595,103.29
506,Diesel,TADEPALLI,16.471,80.595,89.26
507,Petrol,TENALI,16.24,80.619,103.29
508,Diesel,TENALI,16.24,80.619,89.26
509,Petrol,TENALI 21017,16.237,80.643,103.29
510,Diesel,TENALI 21017,16.237,80.643,89.47
511,Petrol,VADLAMUDI lock 12012,16.238,80.56,103.29
512,Diesel,VADLAMUDI lock 12012,16.238,80.56,89.47
513,Petrol,VALLABHAPURAM,16.35,80.722,103.3
514,Diesel,VALLABHAPURAM,16.35,80.722,89.35
515,Petrol,VATTICHERUKURU,16.175,80.441,103.33
516,Diesel,VATTICHERUKURU,16.175,80.441,89.31
517,Petrol,VEMURU,16.184,80.733,103.34
518,Diesel,VEMURU,16.184,80.733,89.52
519,Petrol,NALLAPADU RDIG 4096,16.294,80.408,104.4
520,Diesel,NALLAPADU RDIG 4096,16.294,80.408,90.01
521,Petrol,PEDANANDIPADU,16.076,80.329,104.4
522,Diesel,PEDANANDIPADU,16.076,80.329,90.24
523,Petrol,PEDAPALAKALURU,16.328,80.389,104.4
524,Diesel,PEDAPALAKALURU,16.328,80.389,90.24
525,Petrol,BUDAMPADU,16.254,80.482,104.21
526,Diesel,BUDAMPADU,16.254,80.482,89.99
527,Petrol,CHEBROLU,16.175,80.533,104.41
528,Diesel,CHEBROLU,16.175,80.533,90.02
529,Petrol,CHINAKAKANI,16.405,80.553,104.51
530,Diesel,CHINAKAKANI,16.405,80.553,90.19
531,Petrol,NANDIVELUGU,16.29,80.664,104.43
532,Diesel,NANDIVELUGU,16.29,80.664,90.04
533,Petrol,DUGGIRALA,16.343,80.627,104.44
534,Diesel,DUGGIRALA,16.343,80.627,90.04
535,Petrol,EMANI,16.321,80.654,104.44
536,Diesel,EMANI,16.321,80.654,90.05
537,Petrol,NARAKODURU,16.23,80.509,104.44
538,Diesel,NARAKODURU,16.23,80.509,90.04
539,Petrol,GUNTUR,16.306,80.436,104.46
540,Diesel,GUNTUR,16.306,80.436,90.25
541,Petrol,NELAPADU,16.237,80.689,104.46
542,Diesel,NELAPADU,16.237,80.689,90.07
543,Petrol,AMARAVATHI,16.565,80.37,104.48
544,Diesel,AMARAVATHI,16.565,80.37,90.29
545,Petrol,PERECHERLA,16.315,80.349,100.33
546,Diesel,PERECHERLA,16.315,80.349,86.1
547,Petrol,NUMBURU,16.38,80.539,100.34
548,Diesel,NUMBURU,16.38,80.539,86.05
549,Petrol,ANANTHAVARAPADU,16.244,80.444,100.35
550,Diesel,ANANTHAVARAPADU,16.244,80.444,85.99
551,Petrol,NUTHAKKI,16.412,80.639,100.71
552,Diesel,NUTHAKKI,16.412,80.639,86.31
553,Petrol,KOLAKALUR,16.304,80.609,99.43
554,Diesel,KOLAKALUR,16.304,80.609,85.29
555,Petrol,KOLLIPARA,16.279,80.747,98.36
556,Diesel,KOLLIPARA,16.279,80.747,84.27
557,Petrol,KOLLUR,16.186,80.798,99.69
558,Diesel,KOLLUR,16.186,80.798,85.52
559,Petrol,KOLLURU,16.18,80.788,99.2
560,Diesel,KOLLURU,16.18,80.788,84.88
561,Petrol,ANGALAKUDURU,16.239,80.6,100.36
562,Diesel,ANGALAKUDURU,16.239,80.6,86
563,Petrol,KOMMURU,16.06,80.373,100.06
564,Diesel,KOMMURU,16.06,80.373,88.4
565,Petrol,MACHERLA,16.468,79.43,100.06
566,Diesel,MACHERLA,16.468,79.43,88.4
567,Petrol,MANDADAM,16.497,80.531,100.06
568,Diesel,MANDADAM,16.497,80.531,88.33
569,Petrol,MANGALAGIRI,16.43,80.565,98.62
570,Diesel,MANGALAGIRI,16.43,80.565,87.17
571,Petrol,P. T. PARRU Lock 11020,16.102,80.539,98.93
572,Diesel,P. T. PARRU Lock 11020,16.102,80.539,87.51
573,Petrol,PONNURU,16.056,80.545,100.07
574,Diesel,PONNURU,16.056,80.545,88.34
575,Petrol,REPALLE,16.015,80.818,99.14
576,Diesel,REPALLE,16.015,80.818,87.67
577,Petrol,RUDRAPAKA,16.51,81.11,99.22
578,Diesel,RUDRAPAKA,16.51,81.11,87.78
579,Petrol,RUDRAVARAM,16.152,81.096,100.08
580,Diesel,RUDRAVARAM,16.152,81.096,88.34
581,Petrol,PAMARRU 12016,16.325,80.951,100.08
582,Diesel,PAMARRU 12016,16.325,80.951,88.42
583,Petrol,SURAMPALLI,16.605,80.717,100.08
584,Diesel,SURAMPALLI,16.605,80.717,88.34
585,Petrol,T KOTHAPALEM,15.906,80.911,100.08
586,Diesel,T KOTHAPALEM,15.906,80.911,88.42
587,Petrol,NAGAYALANKA,15.964,80.923,100.08
588,Diesel,NAGAYALANKA,15.964,80.923,88.34
589,Petrol,AVANIGADDA  234,16.025,80.917,100.09
590,Diesel,AVANIGADDA  234,16.025,80.917,88.49
591,Petrol,THOTLAVALLURU,16.352,80.778,100.09
592,Diesel,THOTLAVALLURU,16.352,80.778,88.49
593,Petrol,VEDURUPAVULURU,16.541,80.73,100.07
594,Diesel,VEDURUPAVULURU,16.541,80.73,85.06
595,Petrol,VEERANKILOC,16.305,80.867,100.23
596,Diesel,VEERANKILOC,16.305,80.867,85.2
597,Petrol,VEERAVALLI,16.612,80.922,100.1
598,Diesel,VEERAVALLI,16.612,80.922,85.03
599,Petrol,VEERPANENIGUDEM,16.602,80.829,100.62
600,Diesel,VEERPANENIGUDEM,16.602,80.829,85.38
601,Petrol,VELERU,16.627,80.942,100.62
602,Diesel,VELERU,16.627,80.942,85.38
603,Petrol,VIJAYAWADA,16.515,80.669,100.08
604,Diesel,VIJAYAWADA,16.515,80.669,85.11
605,Petrol,VUYYUR,16.384,80.824,100.64
606,Diesel,VUYYUR,16.384,80.824,85.39
607,Petrol,VUYYURU,16.367,80.84,100.64
608,Diesel,VUYYURU,16.367,80.84,85.6
609,Petrol,PEDAKALLEPALLI,16.085,80.983,100.64
610,Diesel,PEDAKALLEPALLI,16.085,80.983,85.39
611,Petrol,PEDANA,16.246,81.144,100.64
612,Diesel,PEDANA,16.246,81.144,85.6
613,Petrol,NANDAMURU,16.445,80.858,100.65
614,Diesel,NANDAMURU,16.445,80.858,85.61
615,Petrol,CHALLAPALLI,16.119,80.926,100.67
616,Diesel,CHALLAPALLI,16.119,80.926,85.42
617,Petrol,PEDAPARIPUDI,16.429,80.956,100.67
618,Diesel,PEDAPARIPUDI,16.429,80.956,85.42
619,Petrol,NANDIGAMA,16.89,80.145,100.67
620,Diesel,NANDIGAMA,16.89,80.145,85.6
621,Petrol,PORANKI,16.492,80.714,103.58
622,Diesel,PORANKI,16.492,80.714,89.62
623,Petrol,DOKIPARU,16.299,81.056,103.58
624,Diesel,DOKIPARU,16.299,81.056,89.62
625,Petrol,AKUMARRU,16.185,81.068,103.59
626,Diesel,AKUMARRU,16.185,81.068,89.69
627,Petrol,MUNIPEDA VILLAGE,16.391,81.319,103.59
628,Diesel,MUNIPEDA VILLAGE,16.391,81.319,89.53
629,Petrol,GANGURU,16.459,80.736,103.6
630,Diesel,GANGURU,16.459,80.736,89.75
631,Petrol,GANNAVARAM,16.547,80.816,103.6
632,Diesel,GANNAVARAM,16.547,80.816,89.62
633,Petrol,GHANTASALA,16.173,80.951,103.6
634,Diesel,GHANTASALA,16.173,80.951,89.62
635,Petrol,GILAKALADIINDI,16.149,81.156,103.6
636,Diesel,GILAKALADIINDI,16.149,81.156,89.54
637,Petrol,PENAMAKURU,16.317,80.824,103.6
638,Diesel,PENAMAKURU,16.317,80.824,89.54
639,Petrol,GUDIVADA,16.42,81.001,103.61
640,Diesel,GUDIVADA,16.42,81.001,89.64
641,Petrol,GUDLAVALLERU,16.344,81.052,103.61
642,Diesel,GUDLAVALLERU,16.344,81.052,89.76
643,Petrol,HANUMAN JN,16.634,80.967,103.61
644,Diesel,HANUMAN JN,16.634,80.967,89.55
645,Petrol,JANARDHANAPURAM,16.483,80.971,104.66
646,Diesel,JANARDHANAPURAM,16.483,80.971,90.45
647,Petrol,RAMANNAPUDI,16.39,80.999,104.66
648,Diesel,RAMANNAPUDI,16.39,80.999,90.24
649,Petrol,BANTUMILLI,16.372,81.267,104.66
650,Diesel,BANTUMILLI,16.372,81.267,90.33
651,Petrol,KANCHIKACHERLA,16.583,80.525,104.66
652,Diesel,KANCHIKACHERLA,16.583,80.525,90.24
653,Petrol,RAMARAJUPALEM,16.209,81.085,103.74
654,Diesel,RAMARAJUPALEM,16.209,81.085,89.57
655,Petrol,RAMAVARAPPADU,16.524,80.679,104.67
656,Diesel,RAMAVARAPPADU,16.524,80.679,90.34
657,Petrol,KATURU,16.413,80.855,104.68
658,Diesel,KATURU,16.413,80.855,90.26
659,Petrol,KESARAPALLI,16.522,80.781,104.68
660,Diesel,KESARAPALLI,16.522,80.781,90.26
661,Petrol,KODURU KRISHNA,16.008,81.019,104.68
662,Diesel,KODURU KRISHNA,16.008,81.019,90.41
663,Petrol,KONDAPALLI,16.661,80.55,104.68
664,Diesel,KONDAPALLI,16.661,80.55,90.26
665,Petrol,KOSURU VILLAGE,16.21,80.976,104.68
666,Diesel,KOSURU VILLAGE,16.21,80.976,90.26
667,Petrol,Kowtharam,16.323,81.089,104.68
668,Diesel,Kowtharam,16.323,81.089,90.26
669,Petrol,KRUTHIVENNU,16.378,81.371,104.68
670,Diesel,KRUTHIVENNU,16.378,81.371,90.26
671,Petrol,KUCHIPUDI,16.248,80.912,98.89
672,Diesel,KUCHIPUDI,16.248,80.912,84.75
673,Petrol,LAKSHMIPURAM,16.395,81.444,100.55
674,Diesel,LAKSHMIPURAM,16.395,81.444,86.17
675,Petrol,MACHILIPATNAM,16.167,81.118,100.54
676,Diesel,MACHILIPATNAM,16.167,81.118,86.09
677,Petrol,MAJERU,16.138,81.017,100.54
678,Diesel,MAJERU,16.138,81.017,86.16
679,Petrol,MALLAVALLI,16.685,80.88,100.54
680,Diesel,MALLAVALLI,16.685,80.88,86.08
681,Petrol,MANTADA VILLAGE,16.345,80.874,100.54
682,Diesel,MANTADA VILLAGE,16.345,80.874,86.09
683,Petrol,POLUKONDA,16.516,81.075,100.59
684,Diesel,POLUKONDA,16.516,81.075,86.18
685,Petrol,SOMAYAJUPALLI,15.586,78.175,100.55
686,Diesel,SOMAYAJUPALLI,15.586,78.175,86.1
687,Petrol,SUNKESULA,15.874,77.835,100.57
688,Diesel,SUNKESULA,15.874,77.835,86.11
689,Petrol,NAGALADINNE,15.912,77.568,100.27
690,Diesel,NAGALADINNE,15.912,77.568,88.59
691,Petrol,TERNEKAL,15.632,77.54,100.28
692,Diesel,TERNEKAL,15.632,77.54,88.52
693,Petrol,TUGGALI KURNOOL DISTRIC,15.31,77.545,100.28
694,Diesel,TUGGALI KURNOOL DISTRIC,15.31,77.545,88.52
695,Petrol,ULINDAKONDA,15.65,77.972,100.28
696,Diesel,ULINDAKONDA,15.65,77.972,88.52
697,Petrol,PATHIKONDA,15.401,77.499,99.64
698,Diesel,PATHIKONDA,15.401,77.499,88.17
699,Petrol,Pattikonda,15.391,77.493,99.42
700,Diesel,Pattikonda,15.391,77.493,87.81
701,Petrol,VELDURTHY,15.55,77.937,98.4
702,Diesel,VELDURTHY,15.55,77.937,87.03
703,Petrol,VELDURTHY KURNOOL,15.548,77.925,98.87
704,Diesel,VELDURTHY KURNOOL,15.548,77.925,87.25
705,Petrol,YEMMIGANUR,15.768,77.49,100.31
706,Diesel,YEMMIGANUR,15.768,77.49,88.55
707,Petrol,YEMMIGANUR KURNOOL,15.76,77.465,100.31
708,Diesel,YEMMIGANUR KURNOOL,15.76,77.465,88.7
709,Petrol,C.BELAGAL,15.82,77.671,100.31
710,Diesel,C.BELAGAL,15.82,77.671,88.55
711,Petrol,ADONI,15.623,77.277,100.32
712,Diesel,ADONI,15.623,77.277,88.71
713,Petrol,CHINTAKUNTA,15.225,77.142,100.32
714,Diesel,CHINTAKUNTA,15.225,77.142,88.76
715,Petrol,PEDDAHARIVANAM,15.638,77.092,98.94
716,Diesel,PEDDAHARIVANAM,15.638,77.092,87.31
717,Petrol,DHANAPURAM VLG,15.563,77.261,99.13
718,Diesel,DHANAPURAM VLG,15.563,77.261,87.48
719,Petrol,NANNUR VILLAGE,15.714,78.08,99.15
720,Diesel,NANNUR VILLAGE,15.714,78.08,84.26
721,Petrol,PEDDATHUMBALAM,15.775,77.273,100.83
722,Diesel,PEDDATHUMBALAM,15.775,77.273,85.57
723,Petrol,GONEGANDLA,15.71,77.588,100.83
724,Diesel,GONEGANDLA,15.71,77.588,85.77
725,Petrol,ALLUR TOWN,15.418,77.23,100.84
726,Diesel,ALLUR TOWN,15.418,77.23,85.57
727,Petrol,HALAHARVI VILLAGE,15.335,77.162,100.84
728,Diesel,HALAHARVI VILLAGE,15.335,77.162,85.57
729,Petrol,HALVI,15.889,77.121,100.84
730,Diesel,HALVI,15.889,77.121,85.57
731,Petrol,HANDRI KHAIRA,15.708,77.636,99.36
732,Diesel,HANDRI KHAIRA,15.708,77.636,84.42
733,Petrol,HOLAGUNDA,15.488,77.04,100.85
734,Diesel,HOLAGUNDA,15.488,77.04,85.66
735,Petrol,HUSSAINAPURAM,15.633,78.174,100.85
736,Diesel,HUSSAINAPURAM,15.633,78.174,85.63
737,Petrol,KALLUR,15.806,78.024,100.85
738,Diesel,KALLUR,15.806,78.024,85.63
739,Petrol,KALLUR VILLAGE,15.789,78.053,100.85
740,Diesel,KALLUR VILLAGE,15.789,78.053,85.63
741,Petrol,KAPATI,15.658,77.333,100.86
742,Diesel,KAPATI,15.658,77.333,85.59
743,Petrol,KAPPATRALLA,15.633,77.675,100.87
744,Diesel,KAPPATRALLA,15.633,77.675,85.81
745,Petrol,KODUMUR,15.69,77.731,100.88
746,Diesel,KODUMUR,15.69,77.731,85.81
747,Petrol,KOSIGI,15.85,77.237,103.78
748,Diesel,KOSIGI,15.85,77.237,89.71
749,Petrol,KOWTHALAM,15.773,77.134,103.78
750,Diesel,KOWTHALAM,15.773,77.134,89.71
751,Petrol,KRISHNAGIRI,15.556,77.828,103.79
752,Diesel,KRISHNAGIRI,15.556,77.828,89.86
753,Petrol,KURNOOL,15.829,78.041,103.79
754,Diesel,KURNOOL,15.829,78.041,89.93
755,Petrol,KURNOOL DISTT.,15.935,77.354,103.81
756,Diesel,KURNOOL DISTT.,15.935,77.354,89.81
757,Petrol,POLAKAL,15.826,77.739,103.81
758,Diesel,POLAKAL,15.826,77.739,89.81
759,Petrol,MADDIKERA,15.236,77.411,103.81
760,Diesel,MADDIKERA,15.236,77.411,89.81
761,Petrol,MALAPALLI,15.836,77.326,102.45
762,Diesel,MALAPALLI,15.836,77.326,88.7
763,Petrol,MANDAL:KURNOOL,15.796,78.081,103.84
764,Diesel,MANDAL:KURNOOL,15.796,78.081,89.97
765,Petrol,ASPARI,15.478,77.397,103.84
766,Diesel,ASPARI,15.478,77.397,89.97
767,Petrol,SANJAMALA,15.154,78.291,103.86
768,Diesel,SANJAMALA,15.154,78.291,89.78
769,Petrol,PAMULAPADU,15.84,78.492,103.86
770,Diesel,PAMULAPADU,15.84,78.492,89.78
771,Petrol,MIDTHUR,15.779,78.287,104.91
772,Diesel,MIDTHUR,15.779,78.287,90.47
773,Petrol,SIRVELLA,15.323,78.518,104.92
774,Diesel,SIRVELLA,15.323,78.518,90.48
775,Petrol,SRISAILAM,16.072,78.871,104.92
776,Diesel,SRISAILAM,16.072,78.871,90.48
777,Petrol,PANYAM,15.509,78.342,104.93
778,Diesel,PANYAM,15.509,78.342,90.49
779,Petrol,BELUM CAVES,15.105,78.115,104.94
780,Diesel,BELUM CAVES,15.105,78.115,90.5
781,Petrol,PUCHKAYALAPALLI,15.034,78.389,104.94
782,Diesel,PUCHKAYALAPALLI,15.034,78.389,90.5
783,Petrol,BETHAMCHERLA,15.441,78.146,104.94
784,Diesel,BETHAMCHERLA,15.441,78.146,90.5
785,Petrol,AYALUR,15.45,78.504,103.67
786,Diesel,AYALUR,15.45,78.504,89.53
787,Petrol,VELUGODU,15.72,78.566,103.67
788,Diesel,VELUGODU,15.72,78.566,89.53
789,Petrol,PEAPULLY,15.232,77.736,103.69
790,Diesel,PEAPULLY,15.232,77.736,89.55
791,Petrol,BANDI ATMAKUR,15.578,78.528,103.69
792,Diesel,BANDI ATMAKUR,15.578,78.528,89.55
793,Petrol,PALAKUR,15.41,78.243,103.79
794,Diesel,PALAKUR,15.41,78.243,89.46
795,Petrol,CHAGALAMARI,14.954,78.593,103.84
796,Diesel,CHAGALAMARI,14.954,78.593,89.71
797,Petrol,CHAGALMARRI,15.045,78.539,99.71
798,Diesel,CHAGALMARRI,15.045,78.539,85.52
799,Petrol,NANDIKOTKUR,15.855,78.266,99.77
800,Diesel,NANDIKOTKUR,15.855,78.266,85.57
801,Petrol,NANDIVARGAM,15.416,78.315,99.77
802,Diesel,NANDIVARGAM,15.416,78.315,85.57
803,Petrol,DHONE,15.382,77.841,99.87
804,Diesel,DHONE,15.382,77.841,85.66
805,Petrol,NANDYAL,15.474,78.458,99.87
806,Diesel,NANDYAL,15.474,78.458,85.66
807,Petrol,DORNIPADU,15.206,78.458,99.87
808,Diesel,DORNIPADU,15.206,78.458,85.66
809,Petrol,AKUMALLA,15.16,78.227,100.03
810,Diesel,AKUMALLA,15.16,78.227,85.8
811,Petrol,ATMAKUR,15.87,78.574,100.08
812,Diesel,ATMAKUR,15.87,78.574,85.85
813,Petrol,GADIVEMULA,15.677,78.426,100.13
814,Diesel,GADIVEMULA,15.677,78.426,85.9
815,Petrol,NARASAPURAM,15.171,78.58,100.01
816,Diesel,NARASAPURAM,15.171,78.58,88.46
817,Petrol,ALLAGADDA,15.136,78.503,100.5
818,Diesel,ALLAGADDA,15.136,78.503,88.92
819,Petrol,ITIKYAL VILLAGE,15.066,78.105,100.5
820,Diesel,ITIKYAL VILLAGE,15.066,78.105,88.92
821,Petrol,RAMAPURAM,15.143,78.114,100.01
822,Diesel,RAMAPURAM,15.143,78.114,88.46
823,Petrol,BANAGANAPALLI,15.307,78.226,99.21
824,Diesel,BANAGANAPALLI,15.307,78.226,87.56
825,Petrol,KOILAKUNTLA,15.234,78.307,98.04
826,Diesel,KOILAKUNTLA,15.234,78.307,86.65
827,Petrol,KOILKUNTLA,15.227,78.319,100.51
828,Diesel,KOILKUNTLA,15.227,78.319,88.78
829,Petrol,RANGAPURAM,15.405,78.073,100.51
830,Diesel,RANGAPURAM,15.405,78.073,88.72
831,Petrol,KORATAMADDI,15.56,78.44,100.51
832,Diesel,KORATAMADDI,15.56,78.44,88.72
833,Petrol,MUTHYALAPADU,15.027,78.596,100.51
834,Diesel,MUTHYALAPADU,15.027,78.596,88.72
835,Petrol,MAHANANDI,15.468,78.617,100.51
836,Diesel,MAHANANDI,15.468,78.617,88.72
837,Petrol,SAIPETA VILLAGE,15.035,79.747,100.53
838,Diesel,SAIPETA VILLAGE,15.035,79.747,88.74
839,Petrol,POTTEPALEM,14.469,79.916,100.55
840,Diesel,POTTEPALEM,14.469,79.916,88.76
841,Petrol,BASINENIPALLI,14.969,79.209,100.56
842,Diesel,BASINENIPALLI,14.969,79.209,88.77
843,Petrol,SANGAM,14.594,79.752,100.57
844,Diesel,SANGAM,14.594,79.752,88.83
845,Petrol,SEETHARAMAPURAM,15.021,79.14,101.08
846,Diesel,SEETHARAMAPURAM,15.021,79.14,85.79
847,Petrol,Battepadu,14.592,79.613,101.09
848,Diesel,Battepadu,14.592,79.613,85.86
849,Petrol,SULLURPET,13.714,80.006,101.1
850,Diesel,SULLURPET,13.714,80.006,85.81
851,Petrol,SURAYAPALEM,14.57,79.739,101.1
852,Diesel,SURAYAPALEM,14.57,79.739,86.02
853,Petrol,SURVEPALLI,14.29,79.967,101.11
854,Diesel,SURVEPALLI,14.29,79.967,85.82
855,Petrol,THOTAPALLIGUDUR,14.395,80.086,101.11
856,Diesel,THOTAPALLIGUDUR,14.395,80.086,85.82
857,Petrol,UDAYAGIRI,14.881,79.303,101.13
858,Diesel,UDAYAGIRI,14.881,79.303,85.84
859,Petrol,ULAVAPALLA,14.738,79.997,101.16
860,Diesel,ULAVAPALLA,14.738,79.997,85.86
861,Petrol,UPPALAPADU,14.539,79.362,98.84
862,Diesel,UPPALAPADU,14.539,79.362,83.95
863,Petrol,UTUKUR VILLAGE,14.224,79.74,101.17
864,Diesel,UTUKUR VILLAGE,14.224,79.74,85.87
865,Petrol,VIDAVALURU,14.576,80.079,101.17
866,Diesel,VIDAVALURU,14.576,80.079,85.87
867,Petrol,VINJAMUR,14.841,79.592,99.41
868,Diesel,VINJAMUR,14.841,79.592,84.49
869,Petrol,PUNJULURPADU,14.26,80.013,99.83
870,Diesel,PUNJULURPADU,14.26,80.013,84.87
871,Petrol,AYYAGARIPALEM,14.405,79.745,101.19
872,Diesel,AYYAGARIPALEM,14.405,79.745,85.89
873,Petrol,YERUGUNTAPALEM,14.41,79.674,104.09
874,Diesel,YERUGUNTAPALEM,14.41,79.674,89.99
875,Petrol,BODUVARRIPALEM,14.574,79.984,102.25
876,Diesel,BODUVARRIPALEM,14.574,79.984,88.48
877,Petrol,BRAHMADEVAM,14.35,80.062,102.86
878,Diesel,BRAHMADEVAM,14.35,80.062,89.09
879,Petrol,BRAHMANAKRAKA,14.863,79.883,102.32
880,Diesel,BRAHMANAKRAKA,14.863,79.883,88.6
881,Petrol,BUCCHIREDDIPALEM,14.519,79.907,104.1
882,Diesel,BUCCHIREDDIPALEM,14.519,79.907,90
883,Petrol,BUCHIREDDYPALEM,14.528,79.88,104.12
884,Diesel,BUCHIREDDYPALEM,14.528,79.88,90.09
885,Petrol,NANDAVARAM,14.691,79.483,104.16
886,Diesel,NANDAVARAM,14.691,79.483,90.05
887,Petrol,CHAKALAKONDA,14.96,79.514,104.17
888,Diesel,CHAKALAKONDA,14.96,79.514,90.06
889,Petrol,CHENNAIBUSSTANDNELLORE,14.445,79.979,104.17
890,Diesel,CHENNAIBUSSTANDNELLORE,14.445,79.979,90.06
891,Petrol,CHINAPAVANI,15.017,79.814,102.34
892,Diesel,CHINAPAVANI,15.017,79.814,88.62
893,Petrol,ADURUPALLI,14.444,79.598,104.19
894,Diesel,ADURUPALLI,14.444,79.598,90.08
895,Petrol,NANDIPADU,14.801,79.349,104.19
896,Diesel,NANDIPADU,14.801,79.349,90.08
897,Petrol,D.C.PALLI,14.687,79.508,105.25
898,Diesel,D.C.PALLI,14.687,79.508,90.78
899,Petrol,DORAVARISATRAM,13.819,79.944,105.27
900,Diesel,DORAVARISATRAM,13.819,79.944,90.79
901,Petrol,DUTTALURLLI,14.841,79.402,105.28
902,Diesel,DUTTALURLLI,14.841,79.402,90.8
903,Petrol,EPURU BIT 1 B,14.257,80.049,105.28
904,Diesel,EPURU BIT 1 B,14.257,80.049,90.8
905,Petrol,PADUGUPADU,14.495,79.991,105.28
906,Diesel,PADUGUPADU,14.495,79.991,90.8
907,Petrol,GANGAPATNAM,14.506,80.154,105.3
908,Diesel,GANGAPATNAM,14.506,80.154,90.82
909,Petrol,ALIPURAM,14.467,80.033,105.3
910,Diesel,ALIPURAM,14.467,80.033,90.82
911,Petrol,GOLAGAMUDI,14.351,79.974,105.31
912,Diesel,GOLAGAMUDI,14.351,79.974,90.83
913,Petrol,GUDIPALLIPADU,14.451,80.058,105.31
914,Diesel,GUDIPALLIPADU,14.451,80.058,90.83
915,Petrol,GUDLURU,15.077,79.9,105.35
916,Diesel,GUDLURU,15.077,79.9,91.02
917,Petrol,GUNDLAPALEMNELLORE DISTR,14.415,80.012,105.43
918,Diesel,GUNDLAPALEMNELLORE DISTR,14.415,80.012,90.99
919,Petrol,ALLURU,14.659,80.047,105.48
920,Diesel,ALLURU,14.659,80.047,90.99
921,Petrol,HASNAPURAM,14.67,79.762,104.88
922,Diesel,HASNAPURAM,14.67,79.762,96.32
923,Petrol,INAMADUGU,14.506,80.006,100.61
924,Diesel,INAMADUGU,14.506,80.006,92.02
925,Petrol,INDUKURUPETA,14.468,80.074,100.65
926,Diesel,INDUKURUPETA,14.468,80.074,92.05
927,Petrol,JUVVALADINE,14.81,80.067,100.91
928,Diesel,JUVVALADINE,14.81,80.067,92.31
929,Petrol,NELLORE,14.457,79.987,100.37
930,Diesel,NELLORE,14.457,79.987,91.78
931,Petrol,KALIGIRILA,14.826,79.699,100.38
932,Diesel,KALIGIRILA,14.826,79.699,91.79
933,Petrol,KALUVOYA,14.51,79.421,100.37
934,Diesel,KALUVOYA,14.51,79.421,91.78
935,Petrol,KANDUKUR,15.22,79.913,100.37
936,Diesel,KANDUKUR,15.22,79.913,91.78
937,Petrol,ANANTASAGARAM,14.574,79.415,101.01
938,Diesel,ANANTASAGARAM,14.574,79.415,92.41
939,Petrol,RAMAYAPATNAM,15.046,80.034,100.84
940,Diesel,RAMAYAPATNAM,15.046,80.034,92.24
941,Petrol,KAVALI,14.931,79.995,100.47
942,Diesel,KAVALI,14.931,79.995,94.57
943,Petrol,KODAVALURU,14.568,80.002,100.51
944,Diesel,KODAVALURU,14.568,80.002,94.61
945,Petrol,KOMMI,14.966,79.759,100.32
946,Diesel,KOMMI,14.966,79.759,94.43
947,Petrol,KOVUR,14.508,79.97,100.39
948,Diesel,KOVUR,14.508,79.97,94.5
949,Petrol,RAPUR TOWN,14.198,79.541,100.54
950,Diesel,RAPUR TOWN,14.198,79.541,94.64
951,Petrol,KRISHNAPATNAM,14.258,80.042,100.5
952,Diesel,KRISHNAPATNAM,14.258,80.042,94.6
953,Petrol,PODALAKUR,14.388,79.744,100.43
954,Diesel,PODALAKUR,14.388,79.744,94.53
955,Petrol,M.C.PALEM,14.815,79.567,100.9
956,Diesel,M.C.PALEM,14.815,79.567,95
957,Petrol,MANUBOLU,14.224,79.88,100.9
958,Diesel,MANUBOLU,14.224,79.88,95
959,Petrol,MARRIPADU NELLORE DISTRI,14.688,79.355,100.9
960,Diesel,MARRIPADU NELLORE DISTRI,14.688,79.355,95
961,Petrol,PADAMATIPALEM,14.573,79.795,100.75
962,Diesel,PADAMATIPALEM,14.573,79.795,94.85
963,Petrol,PEDA CHERLOPALLI,15.329,79.624,100.76
964,Diesel,PEDA CHERLOPALLI,15.329,79.624,94.85
965,Petrol,BASINEPALLI VIL,15.434,79.134,100.44
966,Diesel,BASINEPALLI VIL,15.434,79.134,94.54
967,Petrol,PRAKASAM,15.656,79.211,100.43
968,Diesel,PRAKASAM,15.656,79.211,94.53
969,Petrol,N G PADU,15.635,80.109,100.7
970,Diesel,N G PADU,15.635,80.109,94.79
971,Petrol,SINGARAYAKONDA,15.245,80.024,100.39
972,Diesel,SINGARAYAKONDA,15.245,80.024,91
